nome,pais_origem_id,ano_fundacao,website,ativo
GlobalEngineering 952,620,1970,https://www.globalengineering952.com,True
AirDynamics 953,807,2005,https://www.airdynamics953.com,True
GlobalAerospace 954,80,1984,https://www.globalaerospace954.com,True
SkyEngineering 955,417,1958,https://www.skyengineering955.com,True
SkyDynamics 956,932,1992,https://www.skydynamics956.com,True
AirAerospace 957,281,1951,https://www.airaerospace957.com,False
JetWorks 958,975,1963,https://www.jetworks958.com,True
SkyAviation 959,540,1989,https://www.skyaviation959.com,True
NovaIndustries 960,542,1994,https://www.novaindustries960.com,True
WingEngineering 961,278,1962,https://www.wingengineering961.com,True
AirDynamics 962,970,1999,https://www.airdynamics962.com,True
StarEngineering 963,609,2001,https://www.starengineering963.com,True
AirSystems 964,10,2015,https://www.airsystems964.com,True
AirAviation 965,388,2022,https://www.airaviation965.com,True
AeroDynamics 966,725,1981,https://www.aerodynamics966.com,True
TechManufacturing 967,188,2006,https://www.techmanufacturing967.com,True
NovaEngineering 968,294,1985,https://www.novaengineering968.com,True
StarAerospace 969,313,1961,https://www.staraerospace969.com,True
TechDynamics 970,866,1961,https://www.techdynamics970.com,True
SkyAerospace 971,968,1961,https://www.skyaerospace971.com,True
AeroIndustries 972,762,1986,https://www.aeroindustries972.com,True
NovaCorp 973,986,2004,https://www.novacorp973.com,True
AirManufacturing 974,510,2015,https://www.airmanufacturing974.com,True
StarIndustries 975,416,1951,https://www.starindustries975.com,True
AeroWorks 976,720,2018,https://www.aeroworks976.com,True
JetEngineering 977,701,1955,https://www.jetengineering977.com,True
AirEngineering 978,926,1978,https://www.airengineering978.com,True
FlyAviation 979,527,1995,https://www.flyaviation979.com,True
TechManufacturing 980,389,1971,https://www.techmanufacturing980.com,True
SkyDynamics 981,936,1981,https://www.skydynamics981.com,True
SkySystems 982,307,2011,https://www.skysystems982.com,True
JetCorp 983,756,2022,https://www.jetcorp983.com,True
WingEngineering 984,846,1954,https://www.wingengineering984.com,True
GlobalManufacturing 985,59,1995,https://www.globalmanufacturing985.com,False
NovaDynamics 986,306,1995,https://www.novadynamics986.com,True
FlyAviation 987,412,1995,https://www.flyaviation987.com,False
TechManufacturing 988,203,1960,https://www.techmanufacturing988.com,True
AirWorks 989,127,2012,https://www.airworks989.com,False
WingAerospace 990,482,2000,https://www.wingaerospace990.com,True
FlyWorks 991,914,1973,https://www.flyworks991.com,True
WingIndustries 992,450,2006,https://www.wingindustries992.com,True
FlyWorks 993,6,1995,https://www.flyworks993.com,True
JetIndustries 994,195,1986,https://www.jetindustries994.com,False
TechWorks 995,762,1992,https://www.techworks995.com,True
AirAerospace 996,972,2011,https://www.airaerospace996.com,True
WingIndustries 997,432,2012,https://www.wingindustries997.com,True
AirDynamics 998,770,2001,https://www.airdynamics998.com,True
TechAviation 999,113,1963,https://www.techaviation999.com,True
