funcionario_id,voo_id,funcao,data_atribuicao,confirmado
3377,170,ENGENHEIRO_VOO,2025-06-13,True
2289,4664,COPILOTO,2026-04-10,False
2878,2413,COMISSARIO_CHEFE,2025-07-11,True
685,3629,COMISSARIO,2026-03-02,True
2174,523,COPILOTO,2025-10-01,True
2523,1542,COPILOTO,2025-08-08,True
1492,1843,COMISSARIO,2026-04-03,True
4187,3129,COMANDANTE,2026-01-13,True
2341,1197,ENGENHEIRO_VOO,2026-03-27,True
1081,3572,MECANICO_BORDO,2025-11-08,True
2129,2945,ENGENHEIRO_VOO,2026-01-09,True
4983,4836,COMISSARIO_CHEFE,2026-01-15,True
461,2906,COMISSARIO,2025-12-24,False
2138,2989,COMISSARIO_CHEFE,2025-12-30,True
1133,4388,ENGENHEIRO_VOO,2025-10-13,False
3491,3677,MECANICO_BORDO,2025-11-28,True
3159,1924,COMISSARIO_CHEFE,2026-02-03,True
3123,2843,ENGENHEIRO_VOO,2026-01-15,True
1072,1046,COMISSARIO,2026-03-01,True
2705,989,COPILOTO,2026-05-03,True
1634,1975,COPILOTO,2025-08-25,True
3145,266,COMISSARIO,2025-12-28,False
1251,2502,ENGENHEIRO_VOO,2026-02-21,True
4102,2255,MECANICO_BORDO,2026-04-10,True
3152,1661,COPILOTO,2025-08-27,True
4642,3620,ENGENHEIRO_VOO,2025-09-14,False
4785,4005,COMANDANTE,2025-07-20,True
3136,4726,MECANICO_BORDO,2025-08-30,False
181,3759,COPILOTO,2026-01-04,True
3636,3299,COMANDANTE,2025-07-17,True
3929,2418,COMISSARIO_CHEFE,2026-05-05,True
2361,2451,COMISSARIO,2026-05-30,True
4100,759,COMISSARIO_CHEFE,2025-08-26,True
217,3387,COMISSARIO,2026-01-27,True
1358,4715,ENGENHEIRO_VOO,2025-07-15,True
967,1345,COMISSARIO,2025-09-21,True
1492,1880,MECANICO_BORDO,2025-06-12,True
3900,4845,MECANICO_BORDO,2025-10-22,True
4572,2065,ENGENHEIRO_VOO,2026-04-16,True
4418,2602,COMISSARIO_CHEFE,2025-09-17,True
4627,540,MECANICO_BORDO,2025-10-17,True
227,2603,COMISSARIO_CHEFE,2025-11-16,True
4806,1913,MECANICO_BORDO,2025-12-31,True
729,1567,ENGENHEIRO_VOO,2025-07-08,True
467,3914,COMANDANTE,2025-08-03,True
2630,4811,COPILOTO,2026-03-08,True
1162,3086,COMISSARIO_CHEFE,2026-04-04,False
2284,4870,COMISSARIO,2025-10-06,True
4533,278,COMISSARIO,2026-01-28,True
3262,2313,COMANDANTE,2026-02-04,True
3851,1398,COMISSARIO_CHEFE,2025-09-12,False
1542,49,ENGENHEIRO_VOO,2025-06-20,True
1623,459,MECANICO_BORDO,2025-07-19,True
1951,226,COPILOTO,2026-03-24,True
3890,991,COMISSARIO_CHEFE,2025-12-29,True
1676,367,COMISSARIO,2026-01-24,False
389,4623,MECANICO_BORDO,2026-02-14,False
3968,4728,ENGENHEIRO_VOO,2026-02-19,True
2244,2694,COMISSARIO,2026-03-02,True
3936,453,ENGENHEIRO_VOO,2026-04-14,False
2274,4472,COMANDANTE,2025-12-14,True
2289,636,COMISSARIO,2025-06-10,True
2253,4052,COMANDANTE,2025-10-25,True
3137,1903,COPILOTO,2025-08-22,True
907,3219,COMISSARIO_CHEFE,2025-12-17,True
3801,3127,MECANICO_BORDO,2026-02-20,True
4156,185,COPILOTO,2026-03-10,True
4798,2955,COPILOTO,2025-12-14,False
4485,2903,COPILOTO,2025-07-27,True
4404,931,COMISSARIO_CHEFE,2026-05-06,True
1255,1238,COMANDANTE,2026-01-16,False
1196,9,MECANICO_BORDO,2025-12-07,True
3487,2250,COMANDANTE,2025-07-24,True
1274,4499,COMISSARIO,2025-08-22,True
427,1001,COPILOTO,2025-11-09,False
2756,1096,COPILOTO,2025-07-03,False
1712,2090,COMANDANTE,2025-07-18,True
794,1628,MECANICO_BORDO,2026-05-24,True
2948,4414,ENGENHEIRO_VOO,2026-01-01,True
1312,2662,COMISSARIO_CHEFE,2025-10-07,True
1513,4367,MECANICO_BORDO,2025-11-25,True
2037,146,COMISSARIO,2026-04-23,False
587,4939,COMISSARIO,2026-02-19,True
3695,3303,COMISSARIO,2025-12-10,False
4741,2738,MECANICO_BORDO,2026-04-04,False
4125,3515,MECANICO_BORDO,2025-12-08,True
1557,1753,COMISSARIO_CHEFE,2026-01-17,True
213,2667,COMISSARIO_CHEFE,2026-05-15,True
2414,1575,ENGENHEIRO_VOO,2025-10-05,True
34,4843,COPILOTO,2025-07-08,True
608,2868,COMISSARIO_CHEFE,2025-08-02,True
2847,4550,COPILOTO,2026-02-14,False
4209,2806,COMANDANTE,2025-09-24,False
3718,2178,COMISSARIO_CHEFE,2025-07-05,False
3045,1376,COMANDANTE,2025-12-06,True
1600,3436,ENGENHEIRO_VOO,2026-05-24,False
4115,4427,COMANDANTE,2026-02-19,False
1375,1669,COMISSARIO_CHEFE,2026-01-27,True
4305,4221,COMISSARIO_CHEFE,2026-02-20,False
2213,747,COMISSARIO_CHEFE,2026-05-07,True
4289,162,ENGENHEIRO_VOO,2026-01-02,True
3754,4045,COPILOTO,2026-04-02,True
2719,1297,COMANDANTE,2025-09-12,True
4103,4131,COMISSARIO,2025-08-25,False
1921,1997,MECANICO_BORDO,2025-08-25,True
3711,4760,COMISSARIO,2026-02-12,True
3422,3224,MECANICO_BORDO,2026-05-03,False
4580,2822,COMISSARIO,2026-01-17,True
2746,2670,COMISSARIO,2026-01-06,True
2523,80,COMISSARIO_CHEFE,2025-08-10,True
2084,3527,MECANICO_BORDO,2025-07-11,True
3454,4345,COPILOTO,2026-02-08,True
627,4335,ENGENHEIRO_VOO,2026-03-28,True
694,2520,COPILOTO,2025-06-16,True
834,3572,COMANDANTE,2025-09-26,True
1193,3278,COMISSARIO_CHEFE,2026-03-03,False
3193,2343,COMISSARIO,2026-04-21,False
3904,1441,MECANICO_BORDO,2026-05-16,True
2523,1189,COPILOTO,2025-07-15,True
2393,1026,ENGENHEIRO_VOO,2026-01-11,True
1516,2854,COMANDANTE,2025-08-05,False
4561,3199,COMISSARIO,2026-04-19,True
2589,4398,COPILOTO,2026-04-19,True
1502,1816,COMISSARIO_CHEFE,2025-08-07,True
1219,32,COMISSARIO_CHEFE,2025-09-19,True
1395,3034,COMISSARIO_CHEFE,2026-03-10,True
3361,3273,COPILOTO,2025-10-20,True
1501,3645,MECANICO_BORDO,2025-06-06,False
966,1478,ENGENHEIRO_VOO,2026-03-05,True
1725,4421,COMISSARIO_CHEFE,2026-02-22,True
4835,959,ENGENHEIRO_VOO,2026-06-02,True
3264,2833,COMANDANTE,2026-03-25,True
1932,4796,COMISSARIO,2026-04-20,False
67,1945,COPILOTO,2026-03-09,True
2430,3401,MECANICO_BORDO,2026-04-27,True
1976,2989,COMISSARIO_CHEFE,2025-10-31,True
4463,4333,COMISSARIO,2025-09-08,True
2141,739,ENGENHEIRO_VOO,2025-09-14,True
57,1379,MECANICO_BORDO,2025-08-12,True
3235,1941,COPILOTO,2025-09-03,True
422,2067,COMANDANTE,2026-04-06,True
1778,2980,ENGENHEIRO_VOO,2026-02-04,True
760,4478,COPILOTO,2025-09-29,True
4705,2126,COMISSARIO_CHEFE,2025-07-19,True
4819,221,ENGENHEIRO_VOO,2025-11-11,True
354,2173,COPILOTO,2026-01-02,True
3187,1365,ENGENHEIRO_VOO,2025-11-24,True
373,2,ENGENHEIRO_VOO,2025-06-14,True
3068,4203,COMANDANTE,2025-08-06,True
1400,2584,MECANICO_BORDO,2025-12-13,True
417,4052,COPILOTO,2025-07-10,True
1454,3397,MECANICO_BORDO,2025-06-30,True
3513,3273,MECANICO_BORDO,2025-11-01,True
935,4409,COMANDANTE,2026-04-14,True
2217,4097,ENGENHEIRO_VOO,2025-12-08,True
4454,4788,ENGENHEIRO_VOO,2025-10-09,True
1861,3763,COMISSARIO_CHEFE,2026-02-01,True
4522,2837,ENGENHEIRO_VOO,2026-02-18,True
3845,4679,COMISSARIO,2026-03-14,True
2718,2951,MECANICO_BORDO,2025-06-15,True
3045,3388,COPILOTO,2026-05-02,True
2835,537,COMISSARIO_CHEFE,2025-07-22,False
3077,354,COMANDANTE,2025-07-29,True
3356,3051,COPILOTO,2025-06-07,True
4581,2694,ENGENHEIRO_VOO,2026-03-24,True
1197,4980,ENGENHEIRO_VOO,2026-01-19,True
4537,1005,ENGENHEIRO_VOO,2026-02-26,True
4015,4552,COMANDANTE,2026-03-13,True
2086,42,COMISSARIO_CHEFE,2026-01-28,True
4683,4100,MECANICO_BORDO,2025-08-09,True
3566,504,MECANICO_BORDO,2025-09-09,True
966,913,MECANICO_BORDO,2025-11-01,True
2936,4990,ENGENHEIRO_VOO,2025-06-22,False
3352,4995,COMANDANTE,2025-11-28,True
4642,1468,COMANDANTE,2026-04-20,True
3854,3995,COMISSARIO_CHEFE,2025-11-10,True
4286,1433,ENGENHEIRO_VOO,2025-08-11,True
1863,2040,ENGENHEIRO_VOO,2026-04-28,True
3882,2552,COMANDANTE,2025-11-14,True
4122,3811,COMISSARIO,2025-08-20,True
1178,1798,COMISSARIO,2026-04-14,True
4715,1649,COMANDANTE,2025-08-01,False
3461,3606,COMISSARIO,2025-11-23,True
4353,3156,MECANICO_BORDO,2025-09-07,True
1957,1251,COMISSARIO_CHEFE,2026-01-08,False
4153,3240,COMANDANTE,2026-05-24,True
1180,1736,ENGENHEIRO_VOO,2025-07-25,True
1505,2798,COMANDANTE,2026-03-15,False
4823,4080,MECANICO_BORDO,2025-10-13,True
2381,3257,ENGENHEIRO_VOO,2025-10-26,True
2630,280,COMANDANTE,2025-07-18,True
955,739,COMANDANTE,2025-08-06,False
3327,3575,COMISSARIO,2025-12-28,True
2378,4234,COMANDANTE,2025-10-05,True
3986,3861,COMISSARIO_CHEFE,2025-09-01,False
4372,1340,COMISSARIO,2026-01-15,True
4391,841,COMISSARIO,2025-09-05,True
4856,3151,MECANICO_BORDO,2025-08-20,False
4752,932,COMISSARIO_CHEFE,2025-07-17,True
602,1042,MECANICO_BORDO,2025-07-11,True
1045,120,COMANDANTE,2025-09-04,False
2966,2507,COMISSARIO,2025-08-08,False
1192,860,ENGENHEIRO_VOO,2025-06-21,False
699,1287,COMISSARIO,2025-06-17,True
2765,2081,COPILOTO,2026-01-06,True
4996,3647,COMISSARIO_CHEFE,2025-07-22,True
4833,974,ENGENHEIRO_VOO,2025-06-18,False
4617,3366,COMISSARIO_CHEFE,2026-05-15,True
1253,537,ENGENHEIRO_VOO,2026-03-13,False
1102,2575,ENGENHEIRO_VOO,2026-03-07,True
331,4946,MECANICO_BORDO,2026-03-24,True
4844,3902,ENGENHEIRO_VOO,2025-10-23,False
388,4576,ENGENHEIRO_VOO,2025-12-31,True
1082,175,COMISSARIO,2025-07-11,True
3185,1978,COMANDANTE,2025-06-13,True
4194,1144,COMISSARIO_CHEFE,2026-02-19,False
3715,1547,COPILOTO,2026-02-16,False
964,742,COPILOTO,2025-11-21,True
1107,1583,COMISSARIO_CHEFE,2025-10-25,True
1963,1073,MECANICO_BORDO,2026-01-19,True
720,2597,COMISSARIO,2025-09-01,True
590,4599,COMISSARIO_CHEFE,2025-12-29,True
2550,1984,COPILOTO,2025-07-05,True
3942,4868,COMANDANTE,2026-02-21,True
3316,500,COMISSARIO,2025-09-06,False
4769,868,MECANICO_BORDO,2025-10-28,True
97,232,COPILOTO,2025-06-24,True
961,1729,COMISSARIO,2026-02-07,True
300,2728,ENGENHEIRO_VOO,2025-07-21,True
2524,50,COMISSARIO_CHEFE,2026-01-21,True
463,842,COMANDANTE,2025-07-11,False
1276,2477,ENGENHEIRO_VOO,2026-04-02,True
1858,1952,COMISSARIO,2026-04-20,False
3952,2387,COMISSARIO,2026-04-03,True
3202,3868,COMISSARIO,2026-04-19,True
2222,548,COMISSARIO_CHEFE,2026-01-27,True
378,4742,COPILOTO,2025-11-13,True
246,162,COPILOTO,2025-07-16,True
1018,2546,COPILOTO,2025-11-13,True
1655,2571,COMISSARIO_CHEFE,2025-07-11,True
4630,4776,ENGENHEIRO_VOO,2025-12-24,True
14,3522,MECANICO_BORDO,2025-10-05,False
3558,853,MECANICO_BORDO,2025-11-30,False
3821,1877,COMISSARIO_CHEFE,2025-10-30,True
1742,2313,COMANDANTE,2025-08-01,True
2055,2665,COPILOTO,2025-09-27,False
970,1186,COMISSARIO_CHEFE,2025-12-11,True
4171,418,ENGENHEIRO_VOO,2026-04-07,True
4688,1525,MECANICO_BORDO,2025-07-30,True
965,2786,COMANDANTE,2026-03-02,True
2938,3193,COPILOTO,2026-02-28,True
2970,2997,COMISSARIO,2025-12-03,True
3372,3099,COMANDANTE,2026-02-26,True
881,4657,COMISSARIO,2025-10-07,True
4980,691,COMISSARIO,2026-02-16,True
4522,3752,COMANDANTE,2025-12-31,True
4672,3381,COMISSARIO,2026-02-25,True
1425,95,COMISSARIO_CHEFE,2025-07-03,True
873,3737,COMISSARIO,2026-05-11,True
101,2159,ENGENHEIRO_VOO,2026-01-23,True
3163,1716,MECANICO_BORDO,2026-04-02,True
3507,2023,COMANDANTE,2025-06-16,True
1433,1472,COMISSARIO,2025-12-20,True
4884,3426,COPILOTO,2026-02-25,True
4559,1389,COMANDANTE,2025-07-05,True
3200,3365,ENGENHEIRO_VOO,2025-10-07,True
2768,2807,ENGENHEIRO_VOO,2026-03-30,False
1511,947,COMANDANTE,2025-09-23,True
4618,1141,COMANDANTE,2025-12-19,False
262,4344,COMISSARIO,2025-10-12,False
506,2619,COMANDANTE,2026-04-03,True
3441,3285,COMANDANTE,2026-04-02,True
4408,4697,COMANDANTE,2025-06-20,True
2706,2941,COMISSARIO,2026-02-07,True
750,3844,MECANICO_BORDO,2025-06-14,True
847,3971,COMISSARIO,2025-08-21,True
2802,1977,COPILOTO,2025-06-30,True
568,4736,MECANICO_BORDO,2025-06-21,True
2478,3689,MECANICO_BORDO,2026-01-03,True
2100,3194,COPILOTO,2025-08-02,False
4875,1933,COMANDANTE,2025-11-19,True
2312,4736,COPILOTO,2026-03-18,True
2302,2927,COMANDANTE,2025-11-22,True
161,1157,COMISSARIO,2025-09-05,True
4319,1208,MECANICO_BORDO,2025-07-15,True
4206,3151,COMISSARIO_CHEFE,2025-10-30,True
1390,4494,COMISSARIO_CHEFE,2025-09-21,True
4039,199,ENGENHEIRO_VOO,2026-05-12,True
3133,3325,COMISSARIO,2025-06-08,True
3771,189,ENGENHEIRO_VOO,2026-01-14,True
1940,989,MECANICO_BORDO,2026-05-03,True
3722,4626,MECANICO_BORDO,2025-12-12,True
2941,30,COMISSARIO,2025-10-07,True
3820,246,COMANDANTE,2025-10-22,True
1603,2681,COPILOTO,2026-04-17,True
1481,462,COPILOTO,2025-10-25,True
3185,328,COMISSARIO_CHEFE,2025-08-23,True
4388,1189,COPILOTO,2025-09-25,True
1362,4656,COMISSARIO,2026-05-10,False
2950,4431,COMISSARIO_CHEFE,2025-06-10,True
4100,1683,ENGENHEIRO_VOO,2025-06-08,True
4916,4174,COMISSARIO,2026-05-28,False
2078,1088,COMISSARIO,2025-06-09,True
4373,2108,COMISSARIO_CHEFE,2025-08-18,False
717,4552,COPILOTO,2025-09-20,True
4848,1144,MECANICO_BORDO,2025-06-08,True
20,4053,MECANICO_BORDO,2026-05-18,False
2506,1747,ENGENHEIRO_VOO,2026-01-19,True
359,1723,COMISSARIO,2025-09-13,True
4119,3265,COMISSARIO,2025-12-16,True
3048,1129,COMISSARIO,2026-06-01,True
1295,1132,COPILOTO,2025-12-15,False
1966,2588,COMANDANTE,2025-09-26,False
2338,37,COMANDANTE,2025-09-29,True
2272,967,COMISSARIO,2026-03-13,True
3239,1327,COMISSARIO_CHEFE,2025-12-26,True
473,4575,COMISSARIO,2026-01-17,False
1137,1259,COPILOTO,2026-02-10,True
256,3055,COPILOTO,2026-03-23,True
2783,2816,COMISSARIO_CHEFE,2025-09-11,True
147,4733,COMISSARIO,2026-02-04,True
2369,2693,COMANDANTE,2025-11-19,False
644,84,MECANICO_BORDO,2025-08-28,True
606,4230,MECANICO_BORDO,2025-07-03,True
80,1083,COPILOTO,2026-01-08,True
3448,3473,ENGENHEIRO_VOO,2025-12-01,True
3385,241,COMISSARIO_CHEFE,2025-12-19,True
673,4927,MECANICO_BORDO,2025-12-16,True
3477,2756,COMANDANTE,2026-04-19,True
4874,3406,MECANICO_BORDO,2025-11-27,True
3931,1642,COMISSARIO_CHEFE,2026-01-03,True
3871,2643,COMANDANTE,2026-04-15,True
280,1428,ENGENHEIRO_VOO,2025-10-05,True
377,1952,COMISSARIO,2025-08-22,True
4512,1165,MECANICO_BORDO,2025-08-18,True
887,426,COMISSARIO_CHEFE,2026-01-07,True
864,2122,COMISSARIO,2025-10-13,True
3434,1964,COPILOTO,2025-11-16,False
43,3644,ENGENHEIRO_VOO,2026-04-08,True
93,1774,MECANICO_BORDO,2025-12-21,True
1366,1224,MECANICO_BORDO,2025-08-12,True
3005,2810,COMISSARIO,2025-08-30,True
2022,4516,COMISSARIO_CHEFE,2025-11-22,True
4896,2699,COMISSARIO,2025-07-01,True
1331,2866,COMISSARIO_CHEFE,2025-06-30,True
4631,3101,COPILOTO,2026-02-16,True
3156,3818,COMISSARIO,2026-04-05,True
3479,2956,COMISSARIO,2026-03-04,True
4969,116,COMISSARIO_CHEFE,2025-12-05,False
3354,4005,COMISSARIO,2025-10-24,True
3649,529,COPILOTO,2026-05-03,True
4022,3007,ENGENHEIRO_VOO,2026-02-24,True
3016,2842,MECANICO_BORDO,2025-12-04,True
4810,4518,COMISSARIO,2025-11-01,True
3067,2418,MECANICO_BORDO,2025-08-26,True
625,645,COPILOTO,2026-02-08,True
2628,1286,COMISSARIO,2026-01-17,True
873,4496,COMANDANTE,2025-10-20,True
2693,2387,COPILOTO,2025-08-22,True
2333,3197,ENGENHEIRO_VOO,2026-02-15,True
103,4127,COMISSARIO,2025-07-30,True
1047,3724,COPILOTO,2026-03-13,True
4613,2634,COMANDANTE,2025-07-05,True
1665,3613,COMISSARIO_CHEFE,2025-07-12,True
687,1288,COMANDANTE,2025-10-01,True
1417,4333,COPILOTO,2026-03-13,True
4968,679,COMISSARIO_CHEFE,2026-02-05,True
388,1773,COPILOTO,2026-03-08,False
2438,301,COMISSARIO,2025-07-08,True
2897,1784,COMANDANTE,2025-08-24,True
3930,549,COMISSARIO,2025-06-15,True
563,2901,ENGENHEIRO_VOO,2026-03-21,False
790,2881,COMANDANTE,2025-07-27,False
4886,4527,COMANDANTE,2026-04-24,True
4817,3642,COMISSARIO_CHEFE,2025-12-04,True
2587,3035,MECANICO_BORDO,2025-09-28,True
4914,723,COPILOTO,2026-03-13,True
27,4984,COPILOTO,2025-11-13,False
4991,1216,ENGENHEIRO_VOO,2026-05-09,True
3841,674,COMANDANTE,2025-10-31,True
932,4521,MECANICO_BORDO,2025-09-27,True
4388,4909,COMISSARIO,2026-01-22,True
3457,1437,MECANICO_BORDO,2026-01-09,True
1627,3503,ENGENHEIRO_VOO,2026-01-03,True
3056,1971,ENGENHEIRO_VOO,2026-01-12,False
764,885,COMANDANTE,2025-10-06,False
1113,2093,COMISSARIO_CHEFE,2026-01-26,True
768,143,COMISSARIO_CHEFE,2026-02-20,True
922,931,COMANDANTE,2025-10-04,True
1643,3228,COMISSARIO_CHEFE,2025-11-11,True
1688,4154,ENGENHEIRO_VOO,2025-07-30,True
3533,217,COPILOTO,2025-12-18,True
3814,894,COMISSARIO_CHEFE,2025-11-26,True
2938,1122,COMISSARIO,2025-10-24,True
2624,808,COMANDANTE,2025-06-26,False
2649,4757,ENGENHEIRO_VOO,2025-09-11,True
3253,683,COMANDANTE,2025-08-31,False
2318,3303,COMISSARIO_CHEFE,2025-09-18,False
1752,2832,ENGENHEIRO_VOO,2025-07-29,True
3946,4676,COMISSARIO_CHEFE,2025-12-18,False
1768,48,COMISSARIO,2026-03-13,True
48,4495,COMISSARIO_CHEFE,2025-11-16,True
1188,1943,COMANDANTE,2026-03-12,False
2790,2567,COMISSARIO,2025-11-11,False
4267,3123,ENGENHEIRO_VOO,2026-04-21,True
2383,2032,MECANICO_BORDO,2025-06-26,True
3219,5,ENGENHEIRO_VOO,2026-01-25,True
2478,3226,COMISSARIO,2025-08-01,True
950,2123,MECANICO_BORDO,2026-03-01,False
1570,4260,COMISSARIO_CHEFE,2026-05-20,True
3222,4508,COMISSARIO_CHEFE,2026-03-21,True
3039,903,COMISSARIO,2026-03-29,True
3512,4428,COMANDANTE,2026-03-17,True
2017,243,COMISSARIO_CHEFE,2025-07-15,True
4724,1203,ENGENHEIRO_VOO,2025-06-06,True
4224,2914,MECANICO_BORDO,2026-04-03,True
2155,1351,COMISSARIO,2025-08-09,True
2419,3418,COPILOTO,2026-04-10,False
3251,3667,COMANDANTE,2026-01-29,False
130,4463,COMISSARIO_CHEFE,2026-03-12,True
3326,2764,MECANICO_BORDO,2026-01-14,False
3043,2078,COMANDANTE,2026-03-23,True
596,3635,COMISSARIO,2025-10-01,False
2433,1246,MECANICO_BORDO,2025-12-10,False
2685,2281,COMISSARIO,2025-07-24,True
573,3470,MECANICO_BORDO,2025-07-29,False
1343,4327,COMISSARIO_CHEFE,2026-01-25,True
573,2080,COMANDANTE,2025-08-15,True
1221,3245,ENGENHEIRO_VOO,2025-10-06,True
3984,2292,COPILOTO,2025-10-08,True
272,2932,COMISSARIO_CHEFE,2025-08-19,True
489,3125,COMISSARIO_CHEFE,2026-05-27,True
4966,1023,COPILOTO,2025-08-19,True
2212,1981,COMISSARIO,2026-03-03,True
3681,4216,MECANICO_BORDO,2025-11-10,True
1934,3602,MECANICO_BORDO,2026-02-18,False
3692,676,COMISSARIO_CHEFE,2025-06-07,True
2556,3522,COMANDANTE,2026-02-10,True
4009,4455,MECANICO_BORDO,2026-02-12,True
4367,4212,ENGENHEIRO_VOO,2025-10-09,True
4825,1515,MECANICO_BORDO,2025-08-26,True
54,2640,MECANICO_BORDO,2025-11-02,True
4151,2513,COMISSARIO_CHEFE,2026-01-31,True
1676,1049,COMANDANTE,2026-05-01,False
3096,1192,COPILOTO,2026-04-06,True
3120,4254,MECANICO_BORDO,2026-05-12,False
434,4471,COMISSARIO,2026-01-22,True
3768,4752,COMISSARIO_CHEFE,2026-05-22,False
3263,4522,COPILOTO,2026-03-03,False
54,3093,COMISSARIO_CHEFE,2025-12-17,True
2485,1114,COMISSARIO,2025-10-15,True
493,921,MECANICO_BORDO,2025-12-12,True
507,2327,MECANICO_BORDO,2026-04-15,False
1443,2234,COMISSARIO,2025-06-18,True
4590,2291,COMANDANTE,2026-05-10,True
3719,4786,COPILOTO,2025-09-19,True
157,3199,MECANICO_BORDO,2025-09-04,True
626,4617,COMISSARIO,2025-06-03,True
2994,3172,COMISSARIO_CHEFE,2026-02-09,True
3989,2685,COMISSARIO,2025-07-24,True
4127,2344,COMISSARIO_CHEFE,2026-05-16,False
166,3939,MECANICO_BORDO,2026-02-05,True
1662,4750,MECANICO_BORDO,2026-03-21,True
3210,1762,COMISSARIO_CHEFE,2025-08-22,True
4580,2111,COMISSARIO,2026-04-02,True
4154,4714,COPILOTO,2026-01-05,False
1643,101,COMISSARIO_CHEFE,2025-10-19,True
3416,32,COMISSARIO,2026-05-28,True
2426,4416,COPILOTO,2025-09-25,True
552,2390,COMANDANTE,2025-10-03,True
1642,554,ENGENHEIRO_VOO,2025-06-27,True
1570,33,COPILOTO,2025-09-28,False
1136,1192,ENGENHEIRO_VOO,2025-12-21,True
920,1390,MECANICO_BORDO,2025-06-27,True
1144,3638,COMISSARIO_CHEFE,2026-01-01,False
3310,3288,COMISSARIO_CHEFE,2026-04-16,True
1969,2249,COPILOTO,2026-04-03,True
1319,1382,ENGENHEIRO_VOO,2025-07-14,True
4928,4655,MECANICO_BORDO,2025-09-22,True
1723,4952,COMANDANTE,2025-11-25,True
3544,4960,ENGENHEIRO_VOO,2026-05-22,True
1191,865,COMANDANTE,2026-03-11,True
1639,4596,ENGENHEIRO_VOO,2026-01-08,False
1820,4292,ENGENHEIRO_VOO,2025-07-23,True
3361,3493,COPILOTO,2026-02-18,True
4301,801,COMISSARIO,2026-06-01,False
3923,132,COMISSARIO,2025-07-22,True
4110,2309,COMISSARIO,2025-07-18,False
953,4130,COMISSARIO,2025-11-13,True
2517,2858,ENGENHEIRO_VOO,2026-04-05,True
4338,4650,COMANDANTE,2025-06-02,True
2951,2294,MECANICO_BORDO,2026-05-29,True
255,3539,COMISSARIO_CHEFE,2026-01-31,True
579,1031,COMISSARIO,2026-04-01,True
539,3609,MECANICO_BORDO,2025-06-14,True
3322,185,COMANDANTE,2026-01-07,True
1119,4307,ENGENHEIRO_VOO,2025-06-19,True
2877,302,COMISSARIO,2026-03-06,True
1518,1661,COPILOTO,2026-03-03,True
4447,4944,COMISSARIO,2025-06-22,True
1048,2144,COMANDANTE,2025-06-23,True
997,183,ENGENHEIRO_VOO,2026-05-24,False
2675,2458,MECANICO_BORDO,2026-03-14,True
551,1300,ENGENHEIRO_VOO,2025-08-23,True
3833,2753,COMANDANTE,2025-11-29,False
4296,418,COMISSARIO_CHEFE,2025-12-12,True
2272,2725,COMISSARIO_CHEFE,2025-09-06,True
2996,430,ENGENHEIRO_VOO,2026-03-03,False
2349,1254,ENGENHEIRO_VOO,2025-06-10,False
1277,3211,COMISSARIO,2026-01-01,True
557,4612,COMISSARIO,2025-11-21,True
2183,2462,COPILOTO,2025-06-27,True
73,4027,COMISSARIO_CHEFE,2025-07-02,True
3143,2040,COMANDANTE,2025-09-15,True
1443,4963,COMISSARIO,2026-05-30,True
3983,461,MECANICO_BORDO,2025-06-28,True
4173,3674,COPILOTO,2026-05-17,False
1266,2910,COMISSARIO_CHEFE,2025-08-11,True
1174,449,ENGENHEIRO_VOO,2025-10-19,True
557,1055,COMANDANTE,2026-02-10,True
1393,4029,COMISSARIO,2025-09-01,True
2816,695,ENGENHEIRO_VOO,2026-04-12,True
271,1378,ENGENHEIRO_VOO,2026-05-09,False
3769,3970,COMANDANTE,2026-03-20,False
4879,3466,MECANICO_BORDO,2025-12-27,True
3852,3958,COMANDANTE,2025-08-22,True
3417,176,COMISSARIO_CHEFE,2026-01-13,True
2069,2299,COMANDANTE,2026-02-18,False
4015,2306,COMANDANTE,2025-12-10,False
601,1550,COPILOTO,2025-09-18,True
4292,3612,MECANICO_BORDO,2025-11-14,True
1589,2058,COMISSARIO,2026-03-12,True
4400,4238,COMISSARIO_CHEFE,2026-01-12,True
2050,2848,COMISSARIO_CHEFE,2025-10-21,True
4330,457,COMANDANTE,2026-01-19,False
949,2129,ENGENHEIRO_VOO,2025-11-17,True
1431,2717,MECANICO_BORDO,2025-07-21,True
4228,445,ENGENHEIRO_VOO,2025-09-05,True
1262,4922,COMISSARIO_CHEFE,2025-12-11,True
1503,32,COMISSARIO_CHEFE,2025-10-05,True
3169,3823,COPILOTO,2025-10-19,False
2051,1371,COMANDANTE,2025-12-24,True
1578,852,COMISSARIO,2026-05-16,True
2367,2148,MECANICO_BORDO,2026-04-15,False
3449,4481,COMISSARIO,2025-07-25,True
901,3261,COMANDANTE,2025-08-04,True
4249,1378,COMISSARIO,2025-06-16,False
544,4331,COMANDANTE,2025-09-17,False
4985,4305,COPILOTO,2025-08-14,True
845,909,COMANDANTE,2025-09-28,True
1192,2212,ENGENHEIRO_VOO,2025-09-02,True
3749,4957,COMISSARIO,2025-10-25,True
2334,1715,COMANDANTE,2025-09-12,True
1586,91,COPILOTO,2026-01-01,True
4467,157,ENGENHEIRO_VOO,2025-08-27,True
553,1475,ENGENHEIRO_VOO,2025-06-09,True
989,3282,COPILOTO,2026-02-12,True
1885,1842,ENGENHEIRO_VOO,2025-07-30,True
4076,862,COMISSARIO_CHEFE,2025-09-24,True
