passageiro_id,voo_id,categoria_tarifa_id,codigo_reserva,data_reserva,preco_total,status
627,4550,601,OJYG28,2025-10-25 09:00:24+00:00,1433.01,CONFIRMADA
2384,4541,995,PLKUQE,2025-06-28 23:57:41+00:00,4305.87,CANCELADA
1833,3291,595,02GP2Z,2025-12-06 00:06:16+00:00,3404.13,CANCELADA
3745,61,956,ZY7N0Q,2026-04-15 01:04:00+00:00,752.96,CANCELADA
3921,3695,609,OZHN9I,2025-11-28 06:00:50+00:00,6818.44,EMBARCADA
2148,908,430,FXK4AX,2026-01-08 09:00:57+00:00,3313.6,PENDENTE
4721,2395,188,H4MIJV,2025-08-11 03:51:41+00:00,8271.8,EMBARCADA
847,305,373,3OV5Y3,2025-09-25 15:10:40+00:00,617.46,PENDENTE
4395,694,573,B7L9YJ,2026-05-27 02:47:52+00:00,735.38,NO_SHOW
230,4328,863,TWVKAX,2026-03-23 17:21:10+00:00,2042.94,CONFIRMADA
4674,247,510,EM3KMC,2026-05-02 18:47:53+00:00,158.16,PENDENTE
1616,457,550,A093GW,2026-06-02 21:01:44+00:00,1327.19,PENDENTE
1918,3795,954,2YQ5O4,2025-07-10 20:38:08+00:00,156.84,PENDENTE
3040,846,842,XVUM6E,2025-07-06 17:40:12+00:00,1667.28,CANCELADA
4554,89,170,LVZF3B,2025-12-10 21:55:31+00:00,341.55,NO_SHOW
2844,4206,857,Q10SOR,2025-06-22 19:11:03+00:00,937.42,CANCELADA
432,2195,576,0TM5XU,2026-04-27 17:26:41+00:00,816.68,NO_SHOW
4218,1791,689,XU8SO2,2026-04-08 17:02:59+00:00,11710.91,PENDENTE
948,1748,768,MODGWH,2026-05-23 07:41:08+00:00,6784.72,NO_SHOW
2196,499,267,6IJQSF,2026-03-20 05:35:29+00:00,4001.78,PENDENTE
3893,1746,984,ZISCVH,2026-03-19 02:56:25+00:00,1273.07,PENDENTE
2371,498,813,B13A1S,2025-08-27 21:29:59+00:00,378.81,CANCELADA
3150,2044,19,GBMWHO,2025-12-23 02:01:23+00:00,918.02,EMBARCADA
1310,3488,366,A6FRT4,2026-04-02 04:52:29+00:00,1208.17,EMBARCADA
2394,2950,959,B2I9E6,2026-03-03 15:44:45+00:00,432.21,EMBARCADA
3440,1610,682,GAYFD5,2025-09-28 10:33:07+00:00,275.55,NO_SHOW
4051,4318,677,NKL3GW,2025-12-30 02:41:23+00:00,134.62,CANCELADA
2702,4222,358,BBHC8L,2025-11-14 04:50:16+00:00,1153.34,CANCELADA
317,2823,199,59CPEJ,2026-02-05 23:47:06+00:00,1360.32,PENDENTE
2213,3846,885,VPYFIJ,2025-12-19 05:27:28+00:00,447.52,CANCELADA
4137,3715,717,GISKBE,2026-05-21 01:07:07+00:00,1650.86,CANCELADA
3623,847,680,X73HOH,2025-06-28 17:23:57+00:00,1416.2,PENDENTE
555,1338,708,BMTO23,2025-12-08 16:58:38+00:00,4005.12,CONFIRMADA
1575,519,873,9EC412,2025-09-11 14:06:27+00:00,207.11,PENDENTE
3700,1311,953,9TKMXP,2026-04-04 11:26:43+00:00,315.9,NO_SHOW
4071,1574,17,KNLC42,2025-12-11 08:02:38+00:00,1317.47,CONFIRMADA
3656,2945,537,0DFLSM,2026-03-25 12:28:25+00:00,826.99,PENDENTE
2608,2683,323,SO0DPG,2026-01-13 12:56:25+00:00,1318.24,PENDENTE
4154,796,145,7NAOBI,2026-02-28 08:59:26+00:00,1573.86,CONFIRMADA
2458,948,834,ZV84VA,2025-06-28 07:19:25+00:00,756.11,CONFIRMADA
4127,2478,697,D10GDW,2025-09-14 06:17:27+00:00,358.06,CANCELADA
4868,3899,741,S4VTA7,2025-10-04 22:31:14+00:00,315.35,EMBARCADA
3165,1433,707,2N4BOI,2025-08-13 21:48:03+00:00,5632.97,CANCELADA
210,800,840,N70O9S,2025-10-06 13:01:45+00:00,1607.86,EMBARCADA
2310,1495,624,ZXJAOA,2026-04-27 19:54:07+00:00,1100.3,CANCELADA
4174,1776,681,5GAO14,2025-07-25 08:52:27+00:00,1311.13,NO_SHOW
532,4939,268,H33W9V,2026-03-31 19:39:11+00:00,378.08,PENDENTE
2333,2916,582,SJQZ7Y,2025-06-27 08:32:06+00:00,284.18,NO_SHOW
964,1603,731,6PAC2O,2026-02-17 01:26:14+00:00,5341.75,CONFIRMADA
2820,3153,704,8KKY07,2025-09-07 20:42:37+00:00,601.29,NO_SHOW
4399,399,422,VBZDKA,2026-05-16 09:33:24+00:00,209.27,NO_SHOW
583,3787,227,DDCSS3,2025-07-11 18:56:50+00:00,2797.53,EMBARCADA
4584,2391,930,G94TOR,2026-01-10 18:49:44+00:00,733.01,CANCELADA
4589,1958,150,3OZYLQ,2025-08-30 21:47:21+00:00,715.09,CANCELADA
4371,3895,414,AGLU5U,2026-04-30 18:42:12+00:00,672.56,CONFIRMADA
375,3592,29,U63Y2I,2026-02-21 18:53:44+00:00,1458.13,PENDENTE
2259,4677,850,HYJPDS,2025-09-10 16:35:50+00:00,1238.26,NO_SHOW
1324,1371,317,V7MIEU,2026-03-06 16:02:27+00:00,150.88,CONFIRMADA
2280,3953,162,06SYPM,2025-07-01 19:51:19+00:00,1835.23,PENDENTE
4497,1173,401,FOTDJG,2026-04-15 10:54:09+00:00,1837.27,CANCELADA
848,2906,300,3AELGB,2026-04-24 16:31:48+00:00,2263.26,CANCELADA
4800,4739,475,QP39RG,2025-09-07 09:17:51+00:00,2293.6,CONFIRMADA
30,515,825,I2WUIS,2025-10-17 21:54:44+00:00,1442.98,CANCELADA
4325,1980,953,QL0DOL,2026-04-22 04:58:18+00:00,498.69,EMBARCADA
943,110,574,3HI6GH,2025-12-21 04:12:08+00:00,826.53,EMBARCADA
3429,1450,946,FTKGWU,2025-07-18 03:47:31+00:00,577.96,EMBARCADA
381,925,489,VXGM68,2025-12-28 00:27:28+00:00,8869.57,NO_SHOW
3101,1942,719,AR3KDO,2026-04-15 01:57:24+00:00,2382.16,NO_SHOW
1023,3668,458,NPDKXM,2025-12-26 08:26:49+00:00,1463.32,CANCELADA
4316,430,518,57ITOS,2026-02-11 23:57:16+00:00,512.41,PENDENTE
3443,1705,238,VVXTQ4,2026-02-01 20:20:02+00:00,2414.67,EMBARCADA
676,771,536,WIYMKK,2026-03-25 06:53:14+00:00,2301.34,PENDENTE
4414,4026,944,RE4Z5X,2026-04-13 02:44:41+00:00,2769.54,PENDENTE
364,3351,659,C6WTB6,2025-06-19 21:12:55+00:00,1772.93,PENDENTE
4731,425,469,52M92E,2026-03-18 03:49:37+00:00,1489.06,NO_SHOW
3566,3344,827,OGUNWI,2026-04-11 04:50:58+00:00,4900.71,CANCELADA
2650,356,542,69T5ZT,2025-07-18 20:44:45+00:00,1204.25,CANCELADA
4166,4823,214,Q8JRNQ,2025-11-28 09:26:38+00:00,894.31,CONFIRMADA
3911,3353,950,SFPLRJ,2025-10-29 00:28:24+00:00,4151.38,CONFIRMADA
2317,3256,860,4J759X,2025-09-14 08:48:25+00:00,1466.73,PENDENTE
1609,1629,357,04PJIJ,2025-12-13 17:25:10+00:00,786.71,CANCELADA
2784,410,815,VB1C86,2025-07-16 16:15:07+00:00,2821.26,CONFIRMADA
4981,1417,344,I5WFOB,2026-02-04 16:12:07+00:00,3106.04,NO_SHOW
2267,1911,421,MVTRXL,2026-04-07 12:49:35+00:00,1581.15,PENDENTE
673,523,690,DQI548,2025-12-01 05:36:14+00:00,2000.1,EMBARCADA
2812,735,349,COFA92,2026-01-23 01:21:42+00:00,406.06,PENDENTE
4299,3649,705,FVE229,2026-04-04 06:28:02+00:00,4388.68,CANCELADA
4524,4508,557,17AVLG,2026-05-05 17:52:50+00:00,615.21,CONFIRMADA
1487,3742,125,A88CC8,2026-02-28 12:44:28+00:00,409.91,EMBARCADA
89,52,975,7M5KUA,2026-02-01 08:49:28+00:00,3497.82,PENDENTE
64,1499,298,UWHTVT,2026-05-18 20:43:52+00:00,331.51,NO_SHOW
2002,2427,691,NR35KC,2025-09-25 02:33:27+00:00,4568.23,CONFIRMADA
4955,4335,524,GCZ6GO,2025-09-12 04:02:50+00:00,2994.9,PENDENTE
2341,4360,618,S3G1PA,2025-06-23 11:52:02+00:00,1609.73,CANCELADA
1521,4222,192,P1I2UL,2025-10-12 19:47:55+00:00,5720.54,CONFIRMADA
4838,1641,671,1NMFKY,2026-01-12 11:25:32+00:00,1155.03,EMBARCADA
3552,2694,991,5A0G33,2026-02-06 15:09:05+00:00,943.92,CANCELADA
1901,3511,662,OE17YM,2026-04-09 09:00:25+00:00,1490.38,NO_SHOW
4655,3900,371,F6QO75,2026-04-07 23:25:20+00:00,1796.11,PENDENTE
1634,2303,535,TUHUZO,2026-05-11 20:41:51+00:00,2572.79,CANCELADA
3330,4506,15,5ZZWKK,2025-07-02 23:30:48+00:00,3841.02,CONFIRMADA
3566,3505,33,DV9DKO,2025-09-25 00:34:47+00:00,1101.78,CANCELADA
2133,1745,4,CYE1YA,2026-03-16 04:49:25+00:00,503.06,CONFIRMADA
492,4864,949,S7T9F9,2026-04-08 11:08:32+00:00,6885.69,PENDENTE
2617,461,607,LYJ8OQ,2026-05-10 06:50:07+00:00,6727.34,CONFIRMADA
2018,760,500,B28SM8,2026-03-29 04:49:52+00:00,210.54,CANCELADA
1583,4839,706,159ICQ,2026-03-28 00:08:57+00:00,3710.88,CANCELADA
1273,4543,826,LE6JD8,2026-01-21 15:11:47+00:00,3584.37,EMBARCADA
2116,2302,913,RBKJDF,2025-12-19 17:46:48+00:00,127.17,CANCELADA
3413,3287,70,JF4IVK,2026-02-08 22:07:40+00:00,247.09,CANCELADA
412,1091,111,DDM9X6,2025-12-10 18:27:33+00:00,2805.02,PENDENTE
773,2673,977,DIMG6M,2026-06-02 14:35:37+00:00,2606.11,CONFIRMADA
4332,1096,16,WH9HD2,2025-08-21 09:48:53+00:00,506.34,EMBARCADA
1189,4023,383,97NM76,2025-10-24 18:20:18+00:00,3238.15,CONFIRMADA
4745,3299,235,I0TKNX,2026-02-10 17:47:54+00:00,236.65,CANCELADA
1550,4899,91,C3NLGF,2025-10-02 22:42:36+00:00,4121.38,CONFIRMADA
2072,3441,667,6TUOQ0,2026-05-16 22:49:56+00:00,6710.13,CANCELADA
4236,3997,214,02AL1J,2026-05-31 18:20:56+00:00,1101.45,NO_SHOW
1713,2006,645,6J9I79,2025-10-24 01:58:46+00:00,3039.81,CANCELADA
4106,3273,207,3D2GLS,2025-08-04 16:46:40+00:00,5397.76,NO_SHOW
2847,2012,469,KDKDVR,2025-07-24 04:55:21+00:00,2989.14,CANCELADA
900,939,448,1WUQYB,2026-02-22 21:36:35+00:00,634.21,NO_SHOW
1942,3084,130,CVWD2U,2025-09-01 01:51:11+00:00,1024.64,CONFIRMADA
3045,2502,125,24CNR3,2025-08-13 16:58:49+00:00,706.61,NO_SHOW
3907,4163,561,4JYHJU,2026-05-29 16:29:10+00:00,478.69,PENDENTE
4498,3472,972,TGD1VE,2025-11-20 13:31:50+00:00,6737.84,PENDENTE
3887,4956,136,DTHT41,2025-09-30 21:25:20+00:00,923.47,CONFIRMADA
3034,3588,880,ILFBAU,2025-07-23 18:15:54+00:00,2357.7,PENDENTE
714,3154,393,03UJR7,2025-10-22 18:34:42+00:00,415.13,EMBARCADA
3939,4080,176,3X4GCO,2025-08-19 13:04:27+00:00,154.86,CANCELADA
1353,4077,707,UA32MH,2026-05-11 11:50:19+00:00,1814.39,CANCELADA
2965,2044,801,9LKWFI,2025-08-07 14:11:53+00:00,901.32,NO_SHOW
2770,4768,498,IIGPK8,2025-09-21 18:38:28+00:00,402.38,EMBARCADA
515,2934,63,XAVROE,2025-07-29 11:24:27+00:00,1214.64,CONFIRMADA
2245,1823,590,T5YE4V,2026-02-04 04:35:20+00:00,708.52,PENDENTE
2251,1096,421,N7EOUM,2025-08-10 09:25:29+00:00,452.33,PENDENTE
4080,3438,441,LNXUXU,2026-05-31 20:29:47+00:00,308.81,CONFIRMADA
4046,4819,44,KW348D,2025-09-06 03:28:11+00:00,789.35,NO_SHOW
142,1517,537,VER6Y2,2026-05-25 14:14:30+00:00,1679.11,CONFIRMADA
546,77,73,STSG4N,2026-04-08 07:57:11+00:00,1191.01,PENDENTE
4548,4322,723,YOBNWF,2025-07-23 07:22:27+00:00,613.01,PENDENTE
458,2768,270,5MAPO9,2025-06-22 08:20:14+00:00,1174.53,CONFIRMADA
1299,1802,58,NE14CE,2025-11-09 04:41:24+00:00,2802.11,NO_SHOW
1766,1314,261,XD1RAJ,2026-01-18 03:56:18+00:00,1231.01,PENDENTE
1295,1501,543,M63UPW,2025-06-23 03:57:20+00:00,1169.3,CANCELADA
3649,3950,323,J8JGKK,2025-11-05 22:39:53+00:00,966.7,CANCELADA
3441,3925,779,LEZ0QQ,2025-12-25 10:41:01+00:00,936.4,PENDENTE
1252,3217,778,FFSN80,2025-11-16 03:32:17+00:00,947.73,CANCELADA
4851,209,599,A6DZ4M,2026-04-12 10:48:53+00:00,607.54,CANCELADA
4582,3475,626,P1FBUJ,2025-06-05 06:42:50+00:00,689.08,NO_SHOW
4838,951,972,IMP4C7,2025-06-25 05:36:37+00:00,3669.93,PENDENTE
3910,4812,80,GY0FYP,2025-12-24 09:11:16+00:00,715.8,EMBARCADA
1603,819,209,OQZWOY,2026-03-31 23:35:01+00:00,5414.02,CANCELADA
4704,3343,162,YCPI8A,2026-03-05 13:02:45+00:00,1511.82,CANCELADA
3504,2380,446,CD9YOQ,2025-10-13 03:40:36+00:00,443.95,NO_SHOW
234,1142,318,VA9X6C,2025-06-20 10:30:19+00:00,783.64,PENDENTE
368,626,485,69541Z,2026-04-26 12:55:12+00:00,1257.59,EMBARCADA
1293,1564,163,NE24TI,2026-01-31 07:53:30+00:00,1425.54,CANCELADA
2204,2998,26,K1BO9L,2025-06-11 09:25:40+00:00,2893.32,PENDENTE
3922,3911,657,BKMYM5,2026-04-12 16:19:39+00:00,1067.64,NO_SHOW
295,181,97,JA9BDK,2025-08-16 05:38:52+00:00,419.94,CONFIRMADA
3195,3673,273,GUKMYD,2026-02-18 22:35:54+00:00,329.53,PENDENTE
1761,2393,248,M09TQA,2025-06-09 07:10:11+00:00,5733.86,PENDENTE
4685,4883,245,1MROLC,2025-07-14 08:23:13+00:00,4152.02,CANCELADA
2226,932,358,XF8D11,2026-01-02 22:39:01+00:00,333.1,PENDENTE
2529,2966,29,BVFNOR,2026-05-07 13:47:50+00:00,6964.17,PENDENTE
2804,717,297,OTKM28,2025-11-07 10:21:52+00:00,484.57,PENDENTE
854,728,344,KDROCY,2026-05-26 22:48:50+00:00,1769.81,EMBARCADA
4481,748,940,OUWO5J,2026-02-09 09:51:30+00:00,636.08,NO_SHOW
8,4742,359,JZ6JZT,2025-07-27 13:58:45+00:00,2859.69,CONFIRMADA
1270,4225,182,U9KCJN,2025-06-07 18:22:47+00:00,544.65,NO_SHOW
3822,4954,624,OOT21Q,2025-08-05 00:08:35+00:00,1987.37,NO_SHOW
3962,3166,980,OH4DIA,2026-02-21 07:05:05+00:00,409.86,EMBARCADA
4671,2852,330,IR638P,2025-12-25 09:41:54+00:00,2137.13,CONFIRMADA
3172,2215,942,1KYLTF,2025-09-25 22:48:41+00:00,1496.91,CONFIRMADA
1571,3109,149,HW6PUJ,2025-07-02 20:33:26+00:00,4529.19,CANCELADA
4544,1806,77,XLLLK1,2025-12-28 08:36:26+00:00,619.42,PENDENTE
4709,1302,427,PEUNFZ,2026-04-15 18:26:04+00:00,1192.86,CANCELADA
3962,271,114,3PYC8F,2025-10-20 01:01:23+00:00,809.2,EMBARCADA
4513,39,55,HQRCLW,2026-04-19 07:05:54+00:00,1721.37,NO_SHOW
3843,1131,518,PHCDW2,2025-09-08 17:48:04+00:00,1721.29,CONFIRMADA
3743,4774,347,X2K87D,2025-07-23 09:24:34+00:00,6809.5,CONFIRMADA
72,3069,863,RBX9TY,2026-03-24 18:59:37+00:00,313.44,CANCELADA
4991,656,560,GJZ8WH,2025-12-20 20:26:42+00:00,1251.75,NO_SHOW
4377,1026,564,KNQ1IO,2025-07-20 18:18:30+00:00,2805.57,PENDENTE
3008,3939,268,Y71WLK,2025-07-08 04:54:08+00:00,7331.09,EMBARCADA
4579,3574,844,8G8Y4Z,2026-01-06 04:46:50+00:00,2638.38,CANCELADA
2149,2645,592,E5C5ZK,2025-12-27 08:47:08+00:00,1417.07,CANCELADA
4755,3384,549,A3H7SN,2025-11-24 13:16:37+00:00,6807.22,PENDENTE
3209,687,37,60GC57,2025-07-26 23:42:07+00:00,368.42,CANCELADA
2303,961,167,ZID4V8,2025-11-09 09:12:45+00:00,581.26,CANCELADA
2017,2553,253,G5KELL,2026-01-29 12:21:53+00:00,588.06,CONFIRMADA
1112,4820,638,MLEQHZ,2026-06-02 15:56:01+00:00,1137.52,NO_SHOW
498,2334,147,FY89QR,2026-01-20 01:08:23+00:00,1396.7,CANCELADA
1647,4984,708,13DHEP,2025-08-07 20:33:44+00:00,2722.06,CONFIRMADA
422,370,167,HA3H0L,2025-12-04 07:45:59+00:00,2797.53,NO_SHOW
642,4755,867,HEGSM5,2025-11-02 17:33:10+00:00,6595.51,CANCELADA
1897,3588,846,VSHPKW,2026-02-24 20:26:54+00:00,6302.77,CONFIRMADA
1513,4861,493,1O9W7B,2025-11-26 12:06:28+00:00,492.14,EMBARCADA
3295,1919,517,SRROK6,2025-08-03 04:44:44+00:00,866.25,CANCELADA
4099,1211,542,BFJO4O,2025-11-03 16:13:49+00:00,1681.2,PENDENTE
1136,3232,697,QHN1QX,2025-09-16 13:32:43+00:00,604.56,NO_SHOW
4337,2923,918,3CDO4W,2026-01-10 14:45:28+00:00,142.77,PENDENTE
3514,907,600,LZTMY7,2026-05-16 16:13:06+00:00,2386.12,CANCELADA
1883,1076,256,IVUO7G,2025-09-25 11:35:55+00:00,1050.63,EMBARCADA
4826,890,989,RI570W,2025-06-21 13:34:19+00:00,8865.64,NO_SHOW
463,3521,457,YR614D,2026-05-11 00:30:38+00:00,1181.73,PENDENTE
2001,2833,603,3R26Y2,2026-04-19 14:48:15+00:00,2803.32,EMBARCADA
930,4170,975,9EZOCT,2026-03-30 05:26:44+00:00,3416.6,PENDENTE
1351,3873,19,U5G0II,2026-06-02 00:19:23+00:00,753.17,NO_SHOW
714,1826,952,J22MU7,2025-12-20 22:44:28+00:00,1264.68,CANCELADA
1755,3396,6,0S5QXY,2026-03-13 03:03:04+00:00,5459.4,NO_SHOW
2057,4421,780,Z6FE0Z,2025-12-27 19:13:29+00:00,1349.18,NO_SHOW
67,633,539,YML47L,2025-08-15 14:27:10+00:00,782.77,EMBARCADA
1037,2052,718,WJNO5G,2025-11-06 18:32:41+00:00,2463.7,NO_SHOW
2367,4212,925,F9KC7Z,2026-01-14 21:04:57+00:00,3816.78,PENDENTE
3799,3629,879,TMF62F,2025-10-03 06:55:36+00:00,914.65,EMBARCADA
3866,183,699,8DW9WO,2025-10-30 17:56:58+00:00,533.66,NO_SHOW
1294,4214,167,CGWEGJ,2025-08-28 10:14:01+00:00,5327.1,PENDENTE
2481,4552,523,BWX612,2025-08-29 12:45:09+00:00,2329.99,CANCELADA
4298,3361,108,P7M69W,2025-12-04 12:06:12+00:00,522.27,NO_SHOW
4808,4206,36,CWGWA3,2026-02-07 19:04:09+00:00,920.68,NO_SHOW
3214,4868,72,LUBMTL,2025-07-16 15:36:11+00:00,5718.12,PENDENTE
1786,1132,872,9AJ06X,2026-05-07 17:58:06+00:00,7983.99,EMBARCADA
4148,2236,995,H8CAN5,2025-09-18 20:37:36+00:00,1111.82,EMBARCADA
3224,2284,323,LAZYC0,2025-09-28 01:35:22+00:00,734.5,CANCELADA
834,415,833,M7JWF9,2025-07-15 20:24:46+00:00,879.37,NO_SHOW
4364,1824,990,5EWXTM,2025-07-06 05:16:19+00:00,3417.18,PENDENTE
3668,4973,912,YLN3HY,2026-02-25 17:23:05+00:00,5806.19,NO_SHOW
2712,2403,373,P4EZF0,2025-12-17 18:44:20+00:00,132.16,CONFIRMADA
3490,227,818,N5224Y,2026-04-04 06:30:05+00:00,640.74,CANCELADA
471,47,254,K65UY7,2026-01-07 21:04:36+00:00,255.31,EMBARCADA
3854,4309,848,XR430A,2026-05-20 20:08:58+00:00,3030.41,NO_SHOW
4818,4150,425,VNUF8U,2025-10-08 05:10:19+00:00,3054.59,PENDENTE
877,3053,417,X1RJBO,2025-11-14 13:42:17+00:00,1362.25,PENDENTE
3914,3647,298,DHLAZO,2025-10-23 22:27:45+00:00,1149.03,PENDENTE
38,2759,986,8CRLIN,2026-01-29 03:51:00+00:00,2251.59,PENDENTE
654,2109,139,SZEO7F,2025-09-04 15:08:52+00:00,2065.18,PENDENTE
3114,1953,537,R3405D,2025-06-15 05:25:01+00:00,1794.43,NO_SHOW
2674,1925,216,9M6KQF,2026-02-28 16:19:59+00:00,1459.45,NO_SHOW
3292,2114,607,2M3Z38,2025-06-04 10:14:22+00:00,5470.54,PENDENTE
2203,3313,710,1WNV06,2025-10-24 22:07:07+00:00,338.23,CANCELADA
4663,4955,847,PIQJ9Q,2025-08-10 20:28:14+00:00,5903.71,CONFIRMADA
4426,703,25,2UU8BA,2026-03-11 00:50:07+00:00,2533.0,NO_SHOW
2231,4082,664,W0J27L,2026-05-24 05:53:13+00:00,1395.89,NO_SHOW
2025,2797,970,L9QTAU,2026-05-26 16:58:49+00:00,2208.42,CONFIRMADA
4605,4503,990,AI1KXE,2026-03-08 02:40:15+00:00,2471.13,CONFIRMADA
2735,4991,582,B0HLBC,2025-08-27 03:37:16+00:00,2221.68,PENDENTE
2412,2553,820,D47CTZ,2025-09-04 02:55:56+00:00,1037.74,CANCELADA
3964,2154,312,QRJDS4,2025-12-23 22:03:19+00:00,5241.42,EMBARCADA
3473,1954,969,K322T0,2025-09-23 23:54:17+00:00,1212.9,NO_SHOW
612,1797,107,7TEPNH,2026-02-07 18:47:34+00:00,1103.92,CONFIRMADA
3560,202,784,N47IAD,2025-09-11 17:22:54+00:00,2432.19,PENDENTE
528,3446,860,YIVFE9,2025-09-04 03:50:07+00:00,766.43,CANCELADA
2383,1734,162,N8H402,2025-12-21 03:02:55+00:00,3136.61,CANCELADA
1731,3261,910,8GWLK2,2026-05-14 06:07:07+00:00,1711.48,CANCELADA
3627,2116,699,DZVEW4,2026-01-31 11:25:10+00:00,400.39,EMBARCADA
2089,3315,921,7SMOPM,2026-05-28 11:59:26+00:00,245.33,EMBARCADA
846,865,477,AGPTV7,2026-02-17 19:16:43+00:00,273.21,EMBARCADA
209,4193,333,MXQPPL,2025-11-05 00:49:25+00:00,1233.31,CANCELADA
4535,4942,779,NVNU2S,2025-08-30 05:17:50+00:00,808.51,CONFIRMADA
2540,602,941,FOFTD9,2026-03-07 11:58:38+00:00,959.24,NO_SHOW
4318,690,146,5NRCAV,2025-08-26 04:11:57+00:00,2842.92,NO_SHOW
4379,730,549,K940TZ,2025-09-08 14:56:43+00:00,11258.06,NO_SHOW
386,4771,531,4T5CH5,2026-04-02 09:17:30+00:00,3120.61,CANCELADA
4721,2056,581,JTGHOH,2026-05-05 09:22:10+00:00,1151.31,PENDENTE
2631,3995,650,2N8YDV,2025-12-27 21:16:45+00:00,1975.67,NO_SHOW
1683,1647,181,SJ8K8I,2025-07-16 11:47:42+00:00,787.29,CONFIRMADA
524,1576,842,GHKN12,2026-05-09 21:45:44+00:00,509.88,PENDENTE
1601,1042,99,YOHSRA,2026-05-16 17:05:27+00:00,708.93,EMBARCADA
45,2328,649,F4EG7M,2025-09-15 14:52:07+00:00,4705.9,CONFIRMADA
244,3194,414,UJWL2C,2026-04-28 00:52:35+00:00,730.95,NO_SHOW
2368,1602,172,RZEPLX,2025-07-07 11:31:16+00:00,5509.87,NO_SHOW
63,425,670,9D4PLK,2026-05-04 22:17:38+00:00,496.35,EMBARCADA
2824,4217,326,4RG01L,2025-11-08 02:26:00+00:00,3092.63,PENDENTE
3403,4826,521,G4XD4O,2026-03-23 15:43:02+00:00,379.86,CANCELADA
2985,1013,685,J5XUA2,2025-12-10 21:04:34+00:00,980.87,EMBARCADA
2067,2502,158,DADUZI,2025-11-16 17:22:10+00:00,392.18,CANCELADA
1799,3218,662,OGLOVJ,2025-09-21 14:59:18+00:00,2055.79,CANCELADA
1157,561,68,IMMZ6G,2025-10-20 03:41:42+00:00,5210.3,EMBARCADA
2263,1331,726,1PZ0EB,2025-06-20 20:56:17+00:00,372.15,EMBARCADA
4645,1295,315,J9E5T7,2026-04-03 01:07:44+00:00,1452.89,PENDENTE
2102,3021,122,DS5DCY,2026-04-20 14:43:14+00:00,1909.0,CONFIRMADA
1118,2176,404,JXFEZ2,2025-11-20 22:25:52+00:00,900.63,EMBARCADA
4626,3867,444,CJMH29,2025-12-27 11:31:46+00:00,2172.38,PENDENTE
1797,1898,71,2QAUR4,2025-11-14 09:14:00+00:00,4032.6,NO_SHOW
1776,2418,254,QEMKYH,2025-09-15 02:28:31+00:00,612.89,CONFIRMADA
893,3612,133,GF6QD3,2025-06-21 23:21:08+00:00,1643.72,EMBARCADA
2387,4461,418,A54LLH,2026-01-25 13:25:35+00:00,1004.26,CONFIRMADA
1975,4274,939,YZCN12,2025-11-27 02:33:20+00:00,288.93,EMBARCADA
4099,527,53,3OFP5B,2025-12-11 07:04:28+00:00,489.45,PENDENTE
601,4528,815,DL35JX,2025-11-21 17:30:57+00:00,2586.75,PENDENTE
2104,4135,178,D2OKR3,2025-11-29 15:54:51+00:00,141.32,NO_SHOW
2558,1135,206,4FI0CG,2025-11-30 19:59:21+00:00,2160.03,EMBARCADA
3246,3091,193,4JZAGJ,2026-04-04 16:44:39+00:00,1112.16,PENDENTE
4123,4102,565,SFXPL1,2025-09-16 06:41:24+00:00,1084.96,CANCELADA
884,569,927,O7747F,2025-12-09 23:43:33+00:00,634.66,CONFIRMADA
4443,858,606,J6I7MR,2025-07-21 09:14:57+00:00,5736.96,CONFIRMADA
4382,2253,38,3WUDAR,2026-02-22 19:46:56+00:00,836.18,CANCELADA
4266,4007,451,N68G4I,2026-03-15 16:31:45+00:00,2618.56,EMBARCADA
2512,1756,703,RQ6S04,2025-09-29 19:39:15+00:00,3213.3,CONFIRMADA
783,3261,247,XGH53J,2026-04-14 17:52:31+00:00,3511.7,PENDENTE
3808,899,712,S6TSXL,2026-04-29 23:15:52+00:00,195.01,CANCELADA
1678,251,448,TR21NE,2025-08-09 05:56:43+00:00,6750.39,NO_SHOW
3246,3731,78,ZMHC64,2025-07-23 00:20:32+00:00,2243.02,CANCELADA
472,3732,526,2XAUYA,2025-12-04 08:31:34+00:00,231.01,PENDENTE
2005,1494,311,ZFDHZR,2026-02-16 04:54:37+00:00,4150.53,PENDENTE
2987,4913,889,8OWX8L,2025-08-05 14:11:21+00:00,11454.32,NO_SHOW
2315,3138,884,YUE3FG,2025-09-19 06:32:11+00:00,2491.47,CANCELADA
930,4994,457,JQ8XBI,2025-09-11 22:32:49+00:00,514.28,CONFIRMADA
879,2034,874,ICBL70,2026-05-18 10:44:57+00:00,850.86,CANCELADA
2698,2976,28,JBQP6D,2026-01-18 13:53:06+00:00,6102.99,EMBARCADA
108,664,686,ILG22P,2025-07-21 18:55:08+00:00,4789.94,PENDENTE
1479,1345,805,L3CV6A,2025-07-03 18:20:48+00:00,1286.71,PENDENTE
1805,925,351,7LT35E,2026-01-29 13:21:19+00:00,4059.26,EMBARCADA
2593,1797,581,JKVL35,2026-01-06 00:46:54+00:00,299.79,CANCELADA
2884,3477,89,ZCIJ6N,2025-08-03 18:59:53+00:00,1486.77,CANCELADA
4005,2615,242,56PGLI,2025-10-28 18:03:39+00:00,273.58,EMBARCADA
3569,273,726,HFCRIA,2025-08-07 09:31:10+00:00,5113.17,CONFIRMADA
